code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit;decimals_allowed;negative_allowed
attr_769;pim_catalog_price_collection;attr_gr_5;0;price_collection rerum veritatis;price_collection earum ut;price_collection sapiente et;price_collection cumque cum;0;0;;;;1;
attr_770;pim_catalog_file;attr_gr_10;0;file dolor earum;file molestias illo;file iure quia;file qui eveniet;0;0;pdf;;;;
attr_771;pim_catalog_text;attr_gr_16;0;text quo quibusdam;text id enim;text enim amet;text provident pariatur;0;0;;;;;
attr_772;pim_catalog_textarea;attr_gr_18;0;textarea sit enim;textarea explicabo aut;textarea dicta a;textarea et vitae;0;0;;;;;
attr_773;pim_catalog_boolean;attr_gr_19;0;boolean ut esse;boolean sed sint;boolean est itaque;boolean consequatur ad;0;0;;;;;
attr_774;pim_catalog_textarea;attr_gr_2;0;textarea veritatis eveniet;textarea impedit illo;textarea earum consequatur;textarea rem voluptate;0;0;;;;;
attr_775;pim_catalog_number;attr_gr_17;0;number minus qui;number et beatae;number tenetur sed;number consectetur deleniti;1;0;;;;1;1
attr_776;pim_catalog_textarea;attr_gr_11;0;textarea ratione vitae;textarea ullam dolore;textarea est neque;textarea ea fugiat;0;0;;;;;
attr_777;pim_catalog_multiselect;attr_gr_19;0;multiselect ut qui;multiselect atque sint;multiselect id consequatur;multiselect culpa quasi;0;0;;;;;
attr_778;pim_catalog_multiselect;attr_gr_13;0;multiselect sunt dolorem;multiselect dolor quae;multiselect eum unde;multiselect necessitatibus ea;0;0;;;;;
attr_779;pim_catalog_image;attr_gr_9;0;image dignissimos nulla;image quaerat ad;image dolores nesciunt;image aut ex;0;0;png,jpg;;;;
attr_780;pim_catalog_price_collection;attr_gr_13;0;price_collection iste vitae;price_collection odio ut;price_collection iste aut;price_collection quis dolorem;0;0;;;;1;
attr_781;pim_catalog_number;attr_gr_7;0;number voluptatem illum;number assumenda voluptatum;number deserunt impedit;number aliquam error;0;0;;;;1;1
attr_782;pim_catalog_multiselect;attr_gr_3;0;multiselect consequatur suscipit;multiselect quam quia;multiselect porro rerum;multiselect saepe consequatur;0;0;;;;;
attr_783;pim_catalog_text;attr_gr_11;0;text facilis quis;text ratione accusamus;text quasi cupiditate;text hic praesentium;0;0;;;;;
attr_784;pim_catalog_textarea;attr_gr_14;1;textarea repudiandae nam;textarea omnis ea;textarea ad eligendi;textarea id neque;0;0;;;;;
attr_785;pim_catalog_date;attr_gr_12;1;date non ab;date ipsum harum;date voluptatem non;date atque consequatur;0;0;;;;;
attr_786;pim_catalog_text;attr_gr_5;1;text dolorem id;text esse autem;text dolorum facere;text mollitia aspernatur;0;0;;;;;
attr_787;pim_catalog_simpleselect;attr_gr_10;0;simpleselect non sint;simpleselect magnam voluptatem;simpleselect quasi et;simpleselect accusamus fugiat;0;0;;;;;
attr_788;pim_catalog_metric;attr_gr_19;0;metric deleniti nisi;metric velit dolore;metric labore magni;metric repudiandae et;0;0;;Length;METER;1;0
attr_789;pim_catalog_boolean;attr_gr_17;0;boolean esse doloribus;boolean fugiat ut;boolean dolores et;boolean ut dolor;0;0;;;;;
attr_790;pim_catalog_image;attr_gr_11;0;image sunt tempora;image quam maiores;image molestiae porro;image dolorum vel;0;0;jpg,pdf;;;;
attr_791;pim_catalog_multiselect;attr_gr_15;0;multiselect aspernatur neque;multiselect incidunt ea;multiselect dolor assumenda;multiselect et sunt;0;0;;;;;
attr_792;pim_catalog_text;attr_gr_13;0;text quae soluta;text ut omnis;text qui consequatur;text totam quidem;0;0;;;;;
attr_793;pim_catalog_metric;attr_gr_13;0;metric aliquid aspernatur;metric quasi illum;metric cumque id;metric est impedit;0;0;;Length;METER;1;0
attr_794;pim_catalog_price_collection;attr_gr_5;0;price_collection aliquid reiciendis;price_collection labore nemo;price_collection ut cumque;price_collection atque ut;0;0;;;;1;
attr_795;pim_catalog_text;attr_gr_13;0;text magnam recusandae;text praesentium et;text labore cupiditate;text voluptatem sint;0;0;;;;;
attr_796;pim_catalog_number;attr_gr_16;0;number blanditiis quasi;number eius aut;number sint quo;number et voluptatem;0;0;;;;1;1
attr_797;pim_catalog_textarea;attr_gr_9;1;textarea vero placeat;textarea est quis;textarea dolor debitis;textarea laudantium recusandae;1;0;;;;;
attr_798;pim_catalog_file;attr_gr_6;0;file et velit;file aliquid provident;file ut quia;file reprehenderit laudantium;0;0;pdf;;;;
attr_799;pim_catalog_number;attr_gr_1;0;number et est;number inventore est;number repellendus culpa;number magnam debitis;0;0;;;;1;1
attr_800;pim_catalog_text;attr_gr_17;0;text delectus illo;text nostrum ea;text ducimus nemo;text perspiciatis tenetur;0;0;;;;;
attr_801;pim_catalog_number;attr_gr_19;0;number earum facilis;number pariatur inventore;number fugiat natus;number sint iusto;0;0;;;;1;1
attr_802;pim_catalog_simpleselect;attr_gr_8;1;simpleselect ea sequi;simpleselect voluptas quidem;simpleselect quia corrupti;simpleselect illo sunt;0;0;;;;;
attr_803;pim_catalog_metric;attr_gr_7;0;metric quia ea;metric adipisci dolorem;metric eum architecto;metric quia aperiam;0;0;;Length;METER;1;0
attr_804;pim_catalog_metric;attr_gr_2;0;metric iste ab;metric debitis omnis;metric est placeat;metric velit fuga;0;0;;Length;METER;1;0
attr_805;pim_catalog_image;attr_gr_9;0;image reprehenderit quam;image exercitationem voluptates;image voluptas reiciendis;image sed incidunt;0;0;pdf,jpg;;;;
attr_806;pim_catalog_file;attr_gr_19;0;file consequatur quam;file dolore atque;file natus provident;file eos aut;0;0;pdf;;;;
attr_807;pim_catalog_date;attr_gr_4;0;date nesciunt adipisci;date minima recusandae;date sint ratione;date distinctio nam;0;0;;;;;
attr_808;pim_catalog_metric;attr_gr_16;0;metric ipsam fuga;metric earum maxime;metric harum soluta;metric totam est;0;0;;Length;METER;1;0
attr_809;pim_catalog_number;attr_gr_9;1;number suscipit est;number voluptas velit;number et et;number sit laudantium;0;0;;;;1;1
attr_810;pim_catalog_text;attr_gr_6;0;text sed neque;text earum dignissimos;text sequi omnis;text voluptate ratione;0;0;;;;;
attr_811;pim_catalog_boolean;attr_gr_5;0;boolean numquam nemo;boolean qui sequi;boolean odio excepturi;boolean aliquam quia;0;0;;;;;
attr_812;pim_catalog_number;attr_gr_17;0;number ut doloremque;number excepturi odit;number consequatur explicabo;number et quia;0;0;;;;1;1
attr_813;pim_catalog_simpleselect;attr_gr_16;0;simpleselect ad sit;simpleselect iste ut;simpleselect quidem qui;simpleselect doloremque nulla;0;0;;;;;
attr_814;pim_catalog_file;attr_gr_15;0;file dolore quos;file beatae quo;file eos expedita;file sit quasi;0;0;pdf;;;;
attr_815;pim_catalog_simpleselect;attr_gr_12;0;simpleselect ea commodi;simpleselect laudantium sed;simpleselect ut dolorum;simpleselect inventore eveniet;0;0;;;;;
attr_816;pim_catalog_multiselect;attr_gr_6;1;multiselect omnis error;multiselect ea sequi;multiselect tempore illo;multiselect eos aut;0;0;;;;;
attr_817;pim_catalog_metric;attr_gr_0;0;metric quos veniam;metric magnam quia;metric atque porro;metric ad sit;0;0;;Length;METER;1;0
attr_818;pim_catalog_textarea;attr_gr_12;0;textarea saepe facere;textarea laboriosam velit;textarea tenetur provident;textarea omnis consectetur;0;0;;;;;
attr_819;pim_catalog_multiselect;attr_gr_6;1;multiselect quasi qui;multiselect natus omnis;multiselect sit deserunt;multiselect molestiae illo;0;0;;;;;
attr_820;pim_catalog_price_collection;attr_gr_16;0;price_collection qui nihil;price_collection perspiciatis deserunt;price_collection recusandae consequatur;price_collection commodi facilis;0;0;;;;1;
attr_821;pim_catalog_date;attr_gr_3;0;date quos et;date quasi quo;date facilis beatae;date nulla eum;0;0;;;;;
attr_822;pim_catalog_date;attr_gr_15;0;date est omnis;date ipsa temporibus;date unde consectetur;date quae voluptate;0;0;;;;;
attr_823;pim_catalog_image;attr_gr_7;0;image non animi;image ut vitae;image ratione laudantium;image enim nisi;0;0;png,pdf;;;;
attr_824;pim_catalog_simpleselect;attr_gr_12;0;simpleselect sint nesciunt;simpleselect delectus asperiores;simpleselect accusantium eveniet;simpleselect vel explicabo;0;0;;;;;
attr_825;pim_catalog_price_collection;attr_gr_0;1;price_collection possimus aliquid;price_collection sed voluptates;price_collection iusto dolorum;price_collection iste necessitatibus;0;0;;;;1;
attr_826;pim_catalog_simpleselect;attr_gr_0;0;simpleselect sint ea;simpleselect nostrum voluptatem;simpleselect omnis necessitatibus;simpleselect omnis distinctio;0;0;;;;;
attr_827;pim_catalog_metric;attr_gr_5;1;metric consequatur rerum;metric ratione aut;metric ut ex;metric doloribus deserunt;0;1;;Length;METER;1;0
attr_828;pim_catalog_multiselect;attr_gr_16;0;multiselect possimus porro;multiselect enim possimus;multiselect perspiciatis nisi;multiselect deserunt vel;0;0;;;;;
attr_829;pim_catalog_number;attr_gr_9;0;number pariatur sed;number quidem voluptas;number et qui;number et consequuntur;0;0;;;;1;1
attr_830;pim_catalog_image;attr_gr_7;0;image sequi culpa;image magnam quia;image aliquam rem;image tenetur voluptatum;0;0;jpg,png;;;;
attr_831;pim_catalog_date;attr_gr_14;0;date impedit earum;date tempora qui;date voluptatem ullam;date minima quibusdam;0;0;;;;;
attr_832;pim_catalog_image;attr_gr_4;0;image rerum voluptate;image consequatur eos;image qui aliquam;image explicabo qui;0;0;png,jpg;;;;
attr_833;pim_catalog_image;attr_gr_7;0;image et enim;image cumque in;image eius minima;image voluptatem blanditiis;0;0;pdf,jpg;;;;
attr_834;pim_catalog_date;attr_gr_1;0;date autem iste;date voluptatem cumque;date fugiat ut;date et sit;1;0;;;;;
attr_835;pim_catalog_multiselect;attr_gr_1;0;multiselect sequi quia;multiselect magnam voluptatem;multiselect error quas;multiselect maxime voluptate;0;0;;;;;
attr_836;pim_catalog_multiselect;attr_gr_9;0;multiselect quibusdam debitis;multiselect et nesciunt;multiselect vel minus;multiselect nihil eum;0;0;;;;;
attr_837;pim_catalog_textarea;attr_gr_5;0;textarea reiciendis eos;textarea cumque suscipit;textarea occaecati laboriosam;textarea quia porro;0;0;;;;;
attr_838;pim_catalog_simpleselect;attr_gr_7;0;simpleselect dolores numquam;simpleselect sed consequatur;simpleselect et quisquam;simpleselect et quia;0;0;;;;;
attr_839;pim_catalog_price_collection;attr_gr_12;0;price_collection nulla explicabo;price_collection voluptatum vel;price_collection non est;price_collection velit deleniti;0;0;;;;1;
attr_840;pim_catalog_metric;attr_gr_12;0;metric atque amet;metric eligendi ea;metric molestias optio;metric excepturi doloremque;0;0;;Length;METER;1;0
attr_841;pim_catalog_date;attr_gr_2;0;date numquam quas;date ipsam amet;date animi et;date consequuntur et;0;0;;;;;
attr_842;pim_catalog_simpleselect;attr_gr_14;0;simpleselect voluptate et;simpleselect est laboriosam;simpleselect quibusdam reprehenderit;simpleselect nostrum officiis;0;0;;;;;
attr_843;pim_catalog_date;attr_gr_9;0;date ut amet;date est rerum;date quia ipsa;date suscipit adipisci;0;0;;;;;
attr_844;pim_catalog_metric;attr_gr_19;0;metric velit consequuntur;metric illum aut;metric doloremque repellendus;metric qui ut;0;0;;Length;METER;1;0
attr_845;pim_catalog_simpleselect;attr_gr_1;0;simpleselect maxime omnis;simpleselect blanditiis enim;simpleselect voluptatem voluptatem;simpleselect numquam facere;0;0;;;;;
attr_846;pim_catalog_price_collection;attr_gr_6;0;price_collection et ipsum;price_collection pariatur omnis;price_collection et tempore;price_collection temporibus beatae;0;0;;;;1;
attr_847;pim_catalog_text;attr_gr_14;1;text hic tenetur;text minima cumque;text deleniti veritatis;text voluptatem sit;0;0;;;;;
attr_848;pim_catalog_text;attr_gr_1;1;text et omnis;text corrupti perspiciatis;text ut dolorem;text soluta ab;0;0;;;;;
attr_849;pim_catalog_simpleselect;attr_gr_12;0;simpleselect pariatur laborum;simpleselect iusto consectetur;simpleselect nostrum quia;simpleselect autem nesciunt;0;1;;;;;
attr_850;pim_catalog_textarea;attr_gr_3;0;textarea cum odio;textarea deserunt iure;textarea ad sunt;textarea assumenda quis;0;0;;;;;
attr_851;pim_catalog_multiselect;attr_gr_3;0;multiselect voluptatem ut;multiselect error fugiat;multiselect nobis dolorem;multiselect expedita aut;0;0;;;;;
attr_852;pim_catalog_file;attr_gr_11;0;file a nemo;file maxime ex;file soluta voluptatem;file doloribus qui;0;0;pdf;;;;
attr_853;pim_catalog_text;attr_gr_13;1;text eveniet molestiae;text voluptatibus sunt;text ut eligendi;text mollitia rerum;0;0;;;;;
attr_854;pim_catalog_text;attr_gr_4;0;text hic deserunt;text veritatis qui;text architecto libero;text aliquid est;0;0;;;;;
attr_855;pim_catalog_file;attr_gr_13;0;file dolorem animi;file rerum amet;file molestiae nihil;file ex et;0;0;pdf;;;;
attr_856;pim_catalog_price_collection;attr_gr_7;0;price_collection porro officiis;price_collection veniam aut;price_collection sunt quo;price_collection quo fugiat;0;0;;;;1;
attr_857;pim_catalog_number;attr_gr_11;0;number enim ipsum;number quas explicabo;number voluptas nesciunt;number qui dicta;0;0;;;;1;1
attr_858;pim_catalog_textarea;attr_gr_19;0;textarea earum blanditiis;textarea voluptas ea;textarea doloribus at;textarea qui repudiandae;0;0;;;;;
attr_859;pim_catalog_textarea;attr_gr_3;1;textarea blanditiis amet;textarea voluptatibus nobis;textarea incidunt maiores;textarea voluptatem numquam;0;0;;;;;
attr_860;pim_catalog_number;attr_gr_19;0;number illo earum;number magnam aut;number dolorum modi;number alias aut;0;0;;;;1;1
attr_861;pim_catalog_file;attr_gr_5;0;file sequi accusantium;file at explicabo;file omnis aut;file eos voluptatem;0;0;pdf;;;;
attr_862;pim_catalog_boolean;attr_gr_9;0;boolean excepturi tempore;boolean beatae neque;boolean ullam adipisci;boolean et ut;0;0;;;;;
attr_863;pim_catalog_number;attr_gr_4;0;number nemo nobis;number est sunt;number magnam fugiat;number culpa et;0;0;;;;1;1
attr_864;pim_catalog_text;attr_gr_12;1;text eaque architecto;text tempore ut;text velit facere;text voluptatem aut;0;0;;;;;
attr_865;pim_catalog_date;attr_gr_10;0;date repellat reiciendis;date dignissimos odit;date quidem eveniet;date reprehenderit earum;0;0;;;;;
attr_866;pim_catalog_price_collection;attr_gr_8;0;price_collection neque qui;price_collection eos quaerat;price_collection beatae ea;price_collection deserunt occaecati;1;0;;;;1;
attr_867;pim_catalog_date;attr_gr_16;0;date voluptate amet;date esse mollitia;date aspernatur dolorum;date fugit est;0;0;;;;;
attr_868;pim_catalog_metric;attr_gr_1;0;metric possimus nihil;metric molestias aut;metric qui saepe;metric inventore sit;0;0;;Length;METER;1;0
attr_869;pim_catalog_textarea;attr_gr_13;0;textarea ut omnis;textarea et maxime;textarea reiciendis et;textarea quibusdam quo;0;0;;;;;
attr_870;pim_catalog_text;attr_gr_13;0;text natus placeat;text soluta officiis;text modi culpa;text omnis illo;0;0;;;;;
attr_871;pim_catalog_textarea;attr_gr_6;0;textarea quos fuga;textarea nisi non;textarea ut at;textarea aut et;0;0;;;;;
attr_872;pim_catalog_price_collection;attr_gr_19;0;price_collection provident voluptate;price_collection debitis voluptates;price_collection quos soluta;price_collection iste ipsa;0;0;;;;1;
attr_873;pim_catalog_price_collection;attr_gr_14;0;price_collection est et;price_collection tempore deleniti;price_collection recusandae suscipit;price_collection qui non;0;0;;;;1;
attr_874;pim_catalog_metric;attr_gr_13;0;metric et dolorum;metric pariatur consequatur;metric quam voluptatem;metric quia ipsam;0;0;;Length;METER;1;0
attr_875;pim_catalog_number;attr_gr_18;0;number doloribus qui;number rerum assumenda;number quaerat voluptatibus;number et neque;0;0;;;;1;1
attr_876;pim_catalog_boolean;attr_gr_9;0;boolean cum est;boolean reiciendis quos;boolean adipisci quas;boolean voluptates nam;0;0;;;;;
attr_877;pim_catalog_image;attr_gr_8;0;image provident maxime;image et quia;image ipsam illum;image quia aut;0;0;png,jpg;;;;
attr_878;pim_catalog_file;attr_gr_4;0;file occaecati non;file provident eos;file nisi numquam;file ex sit;0;0;pdf;;;;
attr_879;pim_catalog_file;attr_gr_4;0;file aliquam optio;file labore voluptates;file occaecati laudantium;file qui qui;0;0;pdf;;;;
attr_880;pim_catalog_multiselect;attr_gr_9;0;multiselect est voluptate;multiselect blanditiis corrupti;multiselect atque ad;multiselect a error;0;0;;;;;
attr_881;pim_catalog_simpleselect;attr_gr_8;0;simpleselect repellat ea;simpleselect totam aut;simpleselect veritatis aut;simpleselect qui eius;0;0;;;;;
attr_882;pim_catalog_number;attr_gr_0;0;number assumenda voluptatibus;number vel nemo;number provident et;number suscipit cumque;0;0;;;;1;1
attr_883;pim_catalog_textarea;attr_gr_10;0;textarea et atque;textarea labore ullam;textarea repellat consequuntur;textarea eum aspernatur;0;0;;;;;
attr_884;pim_catalog_multiselect;attr_gr_15;0;multiselect molestias iste;multiselect officia voluptatem;multiselect asperiores libero;multiselect ipsa excepturi;0;0;;;;;
attr_885;pim_catalog_textarea;attr_gr_9;1;textarea perferendis deserunt;textarea reprehenderit explicabo;textarea enim nostrum;textarea aut ex;0;0;;;;;
attr_886;pim_catalog_textarea;attr_gr_9;0;textarea et ratione;textarea expedita ipsum;textarea natus non;textarea consequatur consequatur;0;0;;;;;
attr_887;pim_catalog_file;attr_gr_12;0;file porro incidunt;file qui explicabo;file nisi quam;file dolores molestiae;0;0;pdf;;;;
attr_888;pim_catalog_date;attr_gr_19;0;date ad eos;date id ipsa;date voluptates ratione;date blanditiis fugit;0;0;;;;;
attr_889;pim_catalog_simpleselect;attr_gr_11;0;simpleselect assumenda sint;simpleselect reprehenderit quo;simpleselect itaque consequatur;simpleselect omnis omnis;0;0;;;;;
attr_890;pim_catalog_number;attr_gr_3;1;number fugit sit;number praesentium quo;number iure nisi;number animi dolore;0;0;;;;1;1
attr_891;pim_catalog_multiselect;attr_gr_2;0;multiselect eos itaque;multiselect veritatis voluptas;multiselect quos beatae;multiselect inventore dolores;0;0;;;;;
attr_892;pim_catalog_text;attr_gr_6;0;text unde saepe;text sunt non;text dolorem enim;text aut explicabo;0;0;;;;;
attr_893;pim_catalog_textarea;attr_gr_0;0;textarea sed corrupti;textarea molestiae illo;textarea facere doloribus;textarea et assumenda;0;0;;;;;
attr_894;pim_catalog_file;attr_gr_18;0;file non consequuntur;file fuga at;file ea eos;file quis saepe;0;0;pdf;;;;
attr_895;pim_catalog_image;attr_gr_8;0;image vel sed;image expedita sint;image velit ut;image numquam ad;0;0;png,pdf;;;;
attr_896;pim_catalog_date;attr_gr_16;0;date asperiores vel;date cupiditate reprehenderit;date omnis consequatur;date rem nulla;0;0;;;;;
attr_897;pim_catalog_text;attr_gr_12;0;text numquam ut;text officia ut;text similique et;text dolorum molestiae;0;0;;;;;
attr_898;pim_catalog_textarea;attr_gr_1;0;textarea et in;textarea repudiandae non;textarea recusandae placeat;textarea fugiat officia;0;0;;;;;
attr_899;pim_catalog_price_collection;attr_gr_0;0;price_collection omnis quia;price_collection voluptas iusto;price_collection commodi qui;price_collection sit repellat;0;0;;;;1;
attr_900;pim_catalog_textarea;attr_gr_10;0;textarea ea et;textarea illo quis;textarea amet quos;textarea est dicta;0;0;;;;;
attr_901;pim_catalog_textarea;attr_gr_1;0;textarea at quas;textarea expedita iusto;textarea veniam qui;textarea accusantium nostrum;0;0;;;;;
attr_902;pim_catalog_number;attr_gr_16;1;number tempore aut;number rerum aut;number et minima;number rerum temporibus;0;0;;;;1;1
attr_903;pim_catalog_price_collection;attr_gr_9;0;price_collection quod sapiente;price_collection sed molestiae;price_collection et molestias;price_collection adipisci ducimus;0;0;;;;1;
attr_904;pim_catalog_text;attr_gr_17;0;text nihil perferendis;text alias velit;text delectus occaecati;text sit qui;0;0;;;;;
attr_905;pim_catalog_image;attr_gr_12;0;image corrupti explicabo;image voluptatum vel;image rem voluptas;image dolor error;0;0;jpg,pdf;;;;
attr_906;pim_catalog_metric;attr_gr_4;0;metric et sapiente;metric maxime facere;metric omnis omnis;metric magni facilis;0;0;;Length;METER;1;0
attr_907;pim_catalog_multiselect;attr_gr_8;0;multiselect sint dolorem;multiselect rerum quasi;multiselect repudiandae nisi;multiselect animi vel;0;0;;;;;
attr_908;pim_catalog_image;attr_gr_7;1;image dolorum labore;image tenetur tempore;image quae quasi;image et autem;0;1;png,pdf;;;;
attr_909;pim_catalog_multiselect;attr_gr_10;1;multiselect vel quo;multiselect rerum accusantium;multiselect eaque error;multiselect consequatur aspernatur;0;0;;;;;
attr_910;pim_catalog_number;attr_gr_17;0;number cum quaerat;number quas nihil;number rerum ut;number magni sapiente;0;0;;;;1;1
attr_911;pim_catalog_text;attr_gr_17;0;text sed quidem;text possimus officiis;text qui recusandae;text doloribus officiis;0;0;;;;;
attr_912;pim_catalog_number;attr_gr_15;0;number aut fuga;number totam ea;number modi consectetur;number velit aut;0;0;;;;1;1
attr_913;pim_catalog_number;attr_gr_15;0;number deserunt dolorem;number et nihil;number iusto consequatur;number autem maiores;0;0;;;;1;1
attr_914;pim_catalog_simpleselect;attr_gr_5;0;simpleselect rem consectetur;simpleselect optio sed;simpleselect ratione atque;simpleselect voluptatum quam;0;0;;;;;
attr_915;pim_catalog_file;attr_gr_10;0;file rem eveniet;file cum voluptatem;file minima enim;file ea rerum;0;0;pdf;;;;
attr_916;pim_catalog_file;attr_gr_0;0;file labore possimus;file commodi exercitationem;file natus quia;file quaerat enim;0;0;pdf;;;;
attr_917;pim_catalog_file;attr_gr_3;0;file et expedita;file qui accusamus;file hic sint;file iusto non;0;0;pdf;;;;
attr_918;pim_catalog_metric;attr_gr_12;0;metric doloribus rerum;metric dolorem ut;metric voluptatem aut;metric ipsam quae;0;0;;Length;METER;1;0
attr_919;pim_catalog_text;attr_gr_19;0;text quia perspiciatis;text aut nobis;text eos aut;text rerum sequi;0;0;;;;;
attr_920;pim_catalog_multiselect;attr_gr_9;0;multiselect ipsa ab;multiselect corrupti minima;multiselect et expedita;multiselect a asperiores;0;0;;;;;
attr_921;pim_catalog_date;attr_gr_14;0;date quas qui;date qui commodi;date deserunt eius;date asperiores provident;0;0;;;;;
attr_922;pim_catalog_number;attr_gr_10;0;number fugiat eaque;number sint molestiae;number iure quibusdam;number et hic;0;0;;;;1;1
attr_923;pim_catalog_date;attr_gr_4;0;date harum expedita;date earum quis;date minima inventore;date voluptatibus blanditiis;0;0;;;;;
attr_924;pim_catalog_simpleselect;attr_gr_19;0;simpleselect voluptatem enim;simpleselect odio cum;simpleselect et laboriosam;simpleselect nihil quibusdam;1;0;;;;;
attr_925;pim_catalog_simpleselect;attr_gr_10;0;simpleselect dolore aut;simpleselect enim sed;simpleselect vitae voluptates;simpleselect itaque et;1;0;;;;;
attr_926;pim_catalog_metric;attr_gr_15;0;metric repellat excepturi;metric sint dolores;metric sed assumenda;metric et veniam;0;0;;Length;METER;1;0
attr_927;pim_catalog_file;attr_gr_15;0;file est deleniti;file laboriosam aspernatur;file est natus;file voluptas quo;0;0;pdf;;;;
attr_928;pim_catalog_metric;attr_gr_8;1;metric qui voluptate;metric et sed;metric dolore deleniti;metric vel quod;0;0;;Length;METER;1;0
attr_929;pim_catalog_number;attr_gr_14;0;number fugiat enim;number aspernatur libero;number neque dolorum;number unde sed;0;0;;;;1;1
attr_930;pim_catalog_price_collection;attr_gr_12;1;price_collection omnis molestiae;price_collection sapiente sit;price_collection autem ut;price_collection magni doloremque;0;0;;;;1;
attr_931;pim_catalog_textarea;attr_gr_17;0;textarea molestiae id;textarea officia distinctio;textarea atque est;textarea nemo recusandae;0;0;;;;;
attr_932;pim_catalog_file;attr_gr_13;0;file et at;file voluptas rerum;file quibusdam repudiandae;file animi reprehenderit;0;0;pdf;;;;
attr_933;pim_catalog_simpleselect;attr_gr_17;0;simpleselect inventore eligendi;simpleselect quaerat non;simpleselect beatae qui;simpleselect alias impedit;0;0;;;;;
attr_934;pim_catalog_date;attr_gr_12;0;date sequi aut;date nihil minus;date error ullam;date hic quam;0;0;;;;;
attr_935;pim_catalog_text;attr_gr_10;0;text blanditiis facilis;text iure est;text aliquid sunt;text et ex;1;0;;;;;
attr_936;pim_catalog_date;attr_gr_19;0;date dicta nisi;date enim recusandae;date nemo a;date officiis dolor;0;0;;;;;
attr_937;pim_catalog_textarea;attr_gr_0;0;textarea et velit;textarea mollitia maiores;textarea error exercitationem;textarea magni eaque;0;0;;;;;
attr_938;pim_catalog_simpleselect;attr_gr_19;0;simpleselect eum est;simpleselect dolorem laboriosam;simpleselect cum in;simpleselect optio corrupti;0;0;;;;;
attr_939;pim_catalog_metric;attr_gr_16;1;metric molestiae autem;metric non harum;metric minima sed;metric expedita distinctio;0;0;;Length;METER;1;0
attr_940;pim_catalog_file;attr_gr_12;0;file nobis officia;file ipsum et;file eos odit;file labore non;0;0;pdf;;;;
attr_941;pim_catalog_number;attr_gr_5;0;number quaerat eum;number voluptas et;number impedit tenetur;number quae enim;0;0;;;;1;1
attr_942;pim_catalog_price_collection;attr_gr_11;0;price_collection voluptatem et;price_collection sed numquam;price_collection et quia;price_collection accusamus velit;0;0;;;;1;
attr_943;pim_catalog_simpleselect;attr_gr_8;0;simpleselect aliquam sed;simpleselect possimus debitis;simpleselect in corporis;simpleselect quidem saepe;0;0;;;;;
attr_944;pim_catalog_simpleselect;attr_gr_8;0;simpleselect modi pariatur;simpleselect hic qui;simpleselect non commodi;simpleselect saepe facilis;0;0;;;;;
attr_945;pim_catalog_file;attr_gr_5;0;file illum rerum;file delectus enim;file aspernatur quidem;file doloremque rerum;0;0;pdf;;;;
attr_946;pim_catalog_simpleselect;attr_gr_7;0;simpleselect ex voluptatibus;simpleselect odio qui;simpleselect similique eos;simpleselect nihil aut;0;0;;;;;
attr_947;pim_catalog_file;attr_gr_15;0;file ut accusamus;file libero expedita;file nihil officiis;file eum et;0;0;pdf;;;;
attr_948;pim_catalog_boolean;attr_gr_7;0;boolean ab et;boolean aut provident;boolean veritatis at;boolean distinctio necessitatibus;0;0;;;;;
attr_949;pim_catalog_simpleselect;attr_gr_16;0;simpleselect sapiente natus;simpleselect voluptatum debitis;simpleselect sequi quas;simpleselect dignissimos consequatur;0;0;;;;;
attr_950;pim_catalog_multiselect;attr_gr_19;0;multiselect vitae saepe;multiselect error asperiores;multiselect est atque;multiselect et rem;0;0;;;;;
attr_951;pim_catalog_file;attr_gr_18;0;file veritatis voluptatibus;file officiis non;file iure et;file voluptas quasi;0;0;pdf;;;;
attr_952;pim_catalog_multiselect;attr_gr_15;0;multiselect tenetur aliquam;multiselect iusto id;multiselect facilis debitis;multiselect nemo sint;0;0;;;;;
attr_953;pim_catalog_simpleselect;attr_gr_7;0;simpleselect fugiat tenetur;simpleselect doloribus est;simpleselect accusamus inventore;simpleselect est ut;0;1;;;;;
attr_954;pim_catalog_number;attr_gr_8;0;number aut iusto;number magni adipisci;number vitae rerum;number esse quo;0;0;;;;1;1
attr_955;pim_catalog_metric;attr_gr_10;0;metric et sunt;metric dolores ipsa;metric quis ullam;metric incidunt est;0;0;;Length;METER;1;0
attr_956;pim_catalog_multiselect;attr_gr_9;0;multiselect aut beatae;multiselect rerum neque;multiselect consequatur quo;multiselect aut fugit;0;0;;;;;
attr_957;pim_catalog_simpleselect;attr_gr_5;0;simpleselect architecto consequuntur;simpleselect dicta aspernatur;simpleselect commodi necessitatibus;simpleselect itaque rem;0;0;;;;;
attr_958;pim_catalog_simpleselect;attr_gr_19;0;simpleselect et voluptatem;simpleselect quod repellendus;simpleselect magnam temporibus;simpleselect quam voluptas;0;0;;;;;
attr_959;pim_catalog_date;attr_gr_7;0;date quibusdam earum;date sed id;date deleniti molestiae;date harum quia;0;0;;;;;
attr_960;pim_catalog_simpleselect;attr_gr_1;0;simpleselect molestiae natus;simpleselect rerum dolore;simpleselect numquam omnis;simpleselect voluptas magnam;0;0;;;;;
