code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-de_DE;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit
attr_162;pim_catalog_simpleselect;attr_gr_11;0;"simpleselect aut architecto";"simpleselect nostrum assumenda";"simpleselect dolore tenetur";"simpleselect voluptatem eveniet";"simpleselect ut id";0;0;;;
attr_163;pim_catalog_multiselect;attr_gr_9;0;"multiselect soluta quia";"multiselect laboriosam recusandae";"multiselect reiciendis voluptates";"multiselect architecto quo";"multiselect et doloribus";0;1;;;
attr_164;pim_catalog_image;attr_gr_0;0;"image numquam qui";"image ea voluptatem";"image molestiae laborum";"image tempora aut";"image sunt omnis";1;1;png,jpg;;
attr_165;pim_catalog_date;attr_gr_12;0;"date doloribus labore";"date sed velit";"date sint qui";"date assumenda delectus";"date exercitationem architecto";1;0;;;
attr_166;pim_catalog_number;attr_gr_10;0;"number corporis consectetur";"number earum est";"number est similique";"number voluptatibus et";"number doloribus aut";0;0;;;
attr_167;pim_catalog_number;attr_gr_0;1;"number explicabo quam";"number est corrupti";"number sapiente deleniti";"number inventore earum";"number temporibus voluptatem";1;0;;;
attr_168;pim_catalog_date;attr_gr_1;0;"date deleniti nesciunt";"date et voluptatem";"date est est";"date itaque placeat";"date ea a";0;0;;;
attr_169;pim_catalog_image;attr_gr_3;0;"image aut consequatur";"image occaecati fugit";"image inventore harum";"image nostrum nostrum";"image voluptas ut";0;0;jpg,pdf;;
attr_170;pim_catalog_simpleselect;attr_gr_2;1;"simpleselect est recusandae";"simpleselect et repellendus";"simpleselect temporibus consequuntur";"simpleselect ut et";"simpleselect ducimus iste";1;1;;;
attr_171;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect rerum laudantium";"simpleselect aut libero";"simpleselect corrupti quaerat";"simpleselect aperiam cumque";"simpleselect eos voluptas";0;0;;;
attr_172;pim_catalog_date;attr_gr_3;1;"date dolorem eius";"date id quia";"date sunt laborum";"date aut ea";"date aut qui";0;0;;;
attr_173;pim_catalog_image;attr_gr_14;0;"image iusto provident";"image dolorem et";"image est possimus";"image recusandae consequatur";"image ea nulla";0;0;jpg,png;;
attr_174;pim_catalog_number;attr_gr_13;1;"number mollitia repellendus";"number sint aspernatur";"number soluta error";"number quae ex";"number sequi ut";0;0;;;
attr_175;pim_catalog_multiselect;attr_gr_6;0;"multiselect numquam doloremque";"multiselect neque error";"multiselect dolorum rerum";"multiselect magni dolores";"multiselect autem sed";0;0;;;
attr_176;pim_catalog_metric;attr_gr_9;1;"metric cumque accusamus";"metric quis autem";"metric nesciunt expedita";"metric quasi qui";"metric quaerat id";1;1;;Length;METER
attr_177;pim_catalog_number;attr_gr_11;0;"number quia autem";"number ea non";"number eaque deleniti";"number ducimus dolorem";"number libero delectus";0;0;;;
attr_178;pim_catalog_image;attr_gr_7;0;"image quo voluptatem";"image fugiat corporis";"image blanditiis exercitationem";"image omnis recusandae";"image quibusdam molestiae";0;0;png,pdf;;
attr_179;pim_catalog_file;attr_gr_0;0;"file voluptates aperiam";"file quia et";"file quasi autem";"file omnis consequatur";"file cupiditate pariatur";0;0;pdf,jpg;;
attr_180;pim_catalog_number;attr_gr_10;1;"number omnis neque";"number eos repellendus";"number ut nam";"number iure sit";"number explicabo vero";1;0;;;
attr_181;pim_catalog_price_collection;attr_gr_9;0;"price_collection illum nostrum";"price_collection molestias non";"price_collection aut dignissimos";"price_collection sed aut";"price_collection aut consequuntur";0;0;;;
attr_182;pim_catalog_multiselect;attr_gr_10;0;"multiselect perferendis ut";"multiselect dignissimos quos";"multiselect accusamus tempore";"multiselect ipsa aut";"multiselect quis necessitatibus";0;0;;;
attr_183;pim_catalog_text;attr_gr_7;0;"text sunt totam";"text sint vel";"text recusandae sint";"text odio quod";"text qui qui";0;0;;;
attr_184;pim_catalog_image;attr_gr_7;0;"image ipsam odio";"image voluptatem culpa";"image exercitationem dolor";"image sit non";"image et inventore";1;0;jpg,png;;
attr_185;pim_catalog_text;attr_gr_2;0;"text nisi nostrum";"text delectus molestias";"text ea omnis";"text reiciendis nobis";"text voluptatem eveniet";0;1;;;
attr_186;pim_catalog_metric;attr_gr_2;0;"metric amet eos";"metric deserunt eligendi";"metric animi sit";"metric mollitia velit";"metric debitis ullam";1;1;;Length;METER
attr_187;pim_catalog_date;attr_gr_4;1;"date soluta expedita";"date sed repudiandae";"date adipisci odio";"date voluptatem non";"date et sit";0;0;;;
attr_188;pim_catalog_image;attr_gr_7;0;"image sapiente dignissimos";"image error saepe";"image illo repudiandae";"image sapiente debitis";"image doloribus dolore";0;0;pdf,png;;
attr_189;pim_catalog_text;attr_gr_6;0;"text numquam qui";"text voluptatem rerum";"text est impedit";"text sunt quia";"text repellat illum";0;0;;;
attr_190;pim_catalog_number;attr_gr_11;0;"number voluptas totam";"number nulla non";"number tempora non";"number non fuga";"number magnam dolore";0;0;;;
attr_191;pim_catalog_textarea;attr_gr_10;0;"textarea vero est";"textarea voluptatum molestias";"textarea voluptatibus veritatis";"textarea et qui";"textarea quia autem";0;1;;;
attr_192;pim_catalog_boolean;attr_gr_10;0;"boolean rerum voluptatem";"boolean ea rem";"boolean et et";"boolean dolor velit";"boolean sit quia";0;0;;;
attr_193;pim_catalog_image;attr_gr_9;0;"image cumque voluptatibus";"image itaque non";"image voluptatem rerum";"image est amet";"image expedita fuga";0;0;pdf,png;;
attr_194;pim_catalog_boolean;attr_gr_3;0;"boolean eius incidunt";"boolean aliquid qui";"boolean autem quaerat";"boolean molestiae facere";"boolean ab expedita";0;0;;;
attr_195;pim_catalog_textarea;attr_gr_10;1;"textarea recusandae magnam";"textarea possimus aut";"textarea enim vel";"textarea ut et";"textarea maxime nam";0;0;;;
attr_196;pim_catalog_textarea;attr_gr_8;0;"textarea vel quaerat";"textarea maxime similique";"textarea voluptas et";"textarea placeat reprehenderit";"textarea est distinctio";1;1;;;
attr_197;pim_catalog_text;attr_gr_5;1;"text rem repudiandae";"text reprehenderit rerum";"text quis et";"text ullam necessitatibus";"text laboriosam est";0;0;;;
attr_198;pim_catalog_textarea;attr_gr_13;0;"textarea laborum error";"textarea omnis quos";"textarea corporis a";"textarea aut ab";"textarea iusto explicabo";0;0;;;
attr_199;pim_catalog_price_collection;attr_gr_14;0;"price_collection ut voluptates";"price_collection et itaque";"price_collection officia eius";"price_collection officia eos";"price_collection ipsum aut";0;0;;;
attr_200;pim_catalog_date;attr_gr_5;0;"date ullam quo";"date expedita et";"date iste ea";"date dolor doloremque";"date omnis ut";0;0;;;
attr_201;pim_catalog_price_collection;attr_gr_6;1;"price_collection quis dolore";"price_collection quia et";"price_collection explicabo vitae";"price_collection fugit voluptas";"price_collection aut assumenda";0;0;;;
attr_202;pim_catalog_boolean;attr_gr_12;0;"boolean fugiat fugit";"boolean sint minima";"boolean repellat distinctio";"boolean nihil et";"boolean provident est";0;0;;;
attr_203;pim_catalog_boolean;attr_gr_5;0;"boolean qui tempore";"boolean ipsa doloremque";"boolean accusantium dolorem";"boolean exercitationem voluptates";"boolean et doloribus";0;0;;;
attr_204;pim_catalog_price_collection;attr_gr_10;0;"price_collection adipisci tempora";"price_collection et magni";"price_collection ipsum repellendus";"price_collection eius omnis";"price_collection in tenetur";0;1;;;
attr_205;pim_catalog_boolean;attr_gr_12;0;"boolean quis aliquid";"boolean nam enim";"boolean ipsam recusandae";"boolean aut nam";"boolean porro quod";1;1;;;
attr_206;pim_catalog_multiselect;attr_gr_8;0;"multiselect occaecati distinctio";"multiselect iure labore";"multiselect sit molestiae";"multiselect quis harum";"multiselect exercitationem dolore";0;0;;;
attr_207;pim_catalog_date;attr_gr_4;1;"date ipsum autem";"date est soluta";"date pariatur in";"date eos neque";"date vero quibusdam";1;1;;;
attr_208;pim_catalog_file;attr_gr_0;1;"file rem quia";"file autem sed";"file et repudiandae";"file harum voluptatem";"file ipsa quia";0;0;png,jpg;;
attr_209;pim_catalog_multiselect;attr_gr_9;1;"multiselect aut magni";"multiselect sit est";"multiselect aspernatur maiores";"multiselect doloremque ratione";"multiselect illo et";0;0;;;
attr_210;pim_catalog_metric;attr_gr_10;1;"metric iusto distinctio";"metric et quisquam";"metric et est";"metric unde omnis";"metric adipisci nemo";0;0;;Length;METER
attr_211;pim_catalog_simpleselect;attr_gr_11;0;"simpleselect qui ea";"simpleselect quisquam voluptatem";"simpleselect a quibusdam";"simpleselect quo laboriosam";"simpleselect neque inventore";0;0;;;
attr_212;pim_catalog_number;attr_gr_3;0;"number ut eos";"number et molestias";"number quae cumque";"number assumenda cumque";"number eius accusantium";0;0;;;
attr_213;pim_catalog_date;attr_gr_9;0;"date blanditiis nisi";"date optio nisi";"date velit tenetur";"date repellendus sit";"date enim molestiae";0;0;;;
attr_214;pim_catalog_simpleselect;attr_gr_3;0;"simpleselect voluptas officiis";"simpleselect corporis recusandae";"simpleselect cumque ratione";"simpleselect eaque hic";"simpleselect magnam est";0;0;;;
attr_215;pim_catalog_multiselect;attr_gr_12;0;"multiselect debitis dignissimos";"multiselect alias sint";"multiselect nisi architecto";"multiselect et architecto";"multiselect in nulla";0;0;;;
attr_216;pim_catalog_metric;attr_gr_1;1;"metric accusantium nam";"metric beatae recusandae";"metric odio repellendus";"metric distinctio qui";"metric qui autem";0;0;;Length;METER
attr_217;pim_catalog_metric;attr_gr_13;0;"metric beatae error";"metric eum laboriosam";"metric harum ipsam";"metric et corrupti";"metric aut reiciendis";0;0;;Length;METER
attr_218;pim_catalog_simpleselect;attr_gr_6;1;"simpleselect ut earum";"simpleselect et et";"simpleselect qui quasi";"simpleselect nihil et";"simpleselect dolore quod";1;1;;;
attr_219;pim_catalog_simpleselect;attr_gr_2;0;"simpleselect nostrum voluptas";"simpleselect iure minus";"simpleselect labore libero";"simpleselect dolorum et";"simpleselect officia quia";0;1;;;
attr_220;pim_catalog_image;attr_gr_9;0;"image nesciunt molestias";"image voluptas consequatur";"image optio rerum";"image beatae rerum";"image id fugit";0;0;pdf,png;;
attr_221;pim_catalog_metric;attr_gr_5;0;"metric et dolore";"metric sapiente provident";"metric in magni";"metric eum ab";"metric omnis qui";0;0;;Length;METER
attr_222;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect minima itaque";"simpleselect eius facere";"simpleselect voluptatem incidunt";"simpleselect laboriosam tempora";"simpleselect rerum voluptas";0;1;;;
attr_223;pim_catalog_multiselect;attr_gr_13;0;"multiselect delectus ipsam";"multiselect omnis quasi";"multiselect quae consequatur";"multiselect minus quia";"multiselect voluptatem tempore";1;1;;;
attr_224;pim_catalog_simpleselect;attr_gr_13;0;"simpleselect enim illo";"simpleselect officiis officia";"simpleselect rem corporis";"simpleselect veniam omnis";"simpleselect in voluptate";1;0;;;
attr_225;pim_catalog_textarea;attr_gr_2;0;"textarea nihil sint";"textarea architecto accusantium";"textarea tempora ab";"textarea natus vel";"textarea dolorum ea";0;0;;;
attr_226;pim_catalog_multiselect;attr_gr_8;1;"multiselect accusamus est";"multiselect quia unde";"multiselect et aut";"multiselect quibusdam in";"multiselect inventore quidem";1;1;;;
attr_227;pim_catalog_date;attr_gr_14;1;"date omnis aut";"date tempora vel";"date esse accusamus";"date tempora nesciunt";"date assumenda maiores";0;0;;;
attr_228;pim_catalog_image;attr_gr_13;1;"image animi ratione";"image dolores praesentium";"image quibusdam laudantium";"image officiis officiis";"image rem et";0;0;pdf,jpg;;
attr_229;pim_catalog_textarea;attr_gr_0;0;"textarea ipsum et";"textarea magnam fugit";"textarea ratione quas";"textarea cum quos";"textarea ullam impedit";0;1;;;
attr_230;pim_catalog_text;attr_gr_13;1;"text nostrum ipsa";"text blanditiis quisquam";"text quod provident";"text iusto a";"text et dolor";0;0;;;
attr_231;pim_catalog_image;attr_gr_0;1;"image pariatur harum";"image occaecati autem";"image voluptas debitis";"image accusamus cumque";"image quisquam dolor";0;0;pdf,png;;
attr_232;pim_catalog_textarea;attr_gr_9;0;"textarea quia ut";"textarea error quas";"textarea quod quia";"textarea perspiciatis dolorem";"textarea architecto deleniti";1;0;;;
attr_233;pim_catalog_multiselect;attr_gr_3;1;"multiselect eveniet dicta";"multiselect quae asperiores";"multiselect neque vero";"multiselect eius et";"multiselect soluta iure";1;1;;;
attr_234;pim_catalog_boolean;attr_gr_14;1;"boolean neque mollitia";"boolean id natus";"boolean cum accusantium";"boolean eligendi dolorum";"boolean cumque velit";0;0;;;
attr_235;pim_catalog_textarea;attr_gr_3;0;"textarea iusto officia";"textarea occaecati beatae";"textarea et officiis";"textarea veritatis nobis";"textarea assumenda voluptate";0;0;;;
attr_236;pim_catalog_text;attr_gr_14;1;"text cum excepturi";"text quos adipisci";"text doloremque et";"text voluptatem in";"text quidem pariatur";0;0;;;
attr_237;pim_catalog_price_collection;attr_gr_13;0;"price_collection sit rerum";"price_collection quo omnis";"price_collection ut in";"price_collection quaerat et";"price_collection aut ullam";1;0;;;
attr_238;pim_catalog_textarea;attr_gr_1;1;"textarea sed commodi";"textarea corrupti tempora";"textarea consequatur molestiae";"textarea sint numquam";"textarea eos non";0;0;;;
attr_239;pim_catalog_simpleselect;attr_gr_5;0;"simpleselect ducimus deserunt";"simpleselect suscipit voluptatem";"simpleselect sunt dolorem";"simpleselect consequatur velit";"simpleselect et sed";0;0;;;
attr_240;pim_catalog_multiselect;attr_gr_11;0;"multiselect sunt qui";"multiselect accusamus officia";"multiselect quas similique";"multiselect et voluptate";"multiselect cupiditate consequatur";1;1;;;
attr_241;pim_catalog_textarea;attr_gr_14;1;"textarea unde nulla";"textarea ad dicta";"textarea aliquam possimus";"textarea culpa itaque";"textarea provident tenetur";1;0;;;
attr_242;pim_catalog_multiselect;attr_gr_0;0;"multiselect architecto facere";"multiselect quis laborum";"multiselect aut ut";"multiselect a enim";"multiselect unde illo";1;0;;;
attr_243;pim_catalog_image;attr_gr_1;0;"image incidunt adipisci";"image enim optio";"image sit quo";"image voluptatem sint";"image libero possimus";0;0;jpg,pdf;;
attr_244;pim_catalog_image;attr_gr_1;1;"image ipsa ex";"image voluptatem doloremque";"image facere ut";"image quidem asperiores";"image aliquam nulla";0;0;png,pdf;;
attr_245;pim_catalog_price_collection;attr_gr_11;1;"price_collection officia architecto";"price_collection alias est";"price_collection eos aspernatur";"price_collection eum ad";"price_collection tenetur nihil";0;1;;;
attr_246;pim_catalog_text;attr_gr_8;0;"text aut ipsa";"text eveniet sint";"text dolorum temporibus";"text libero qui";"text facilis aut";0;0;;;
attr_247;pim_catalog_file;attr_gr_6;0;"file consequatur atque";"file id eum";"file earum ratione";"file ipsum quis";"file eum provident";1;1;jpg,png;;
attr_248;pim_catalog_multiselect;attr_gr_7;1;"multiselect nam tempora";"multiselect quo debitis";"multiselect perferendis iusto";"multiselect molestiae voluptatum";"multiselect laudantium sint";0;0;;;
attr_249;pim_catalog_multiselect;attr_gr_2;0;"multiselect qui debitis";"multiselect saepe fuga";"multiselect itaque est";"multiselect nisi temporibus";"multiselect voluptatum omnis";1;1;;;
attr_250;pim_catalog_text;attr_gr_4;0;"text unde voluptatem";"text ea magni";"text nisi aut";"text asperiores accusamus";"text iure magni";0;0;;;
attr_251;pim_catalog_multiselect;attr_gr_2;0;"multiselect voluptas doloribus";"multiselect totam velit";"multiselect ut reiciendis";"multiselect et quas";"multiselect ducimus quas";0;0;;;
attr_252;pim_catalog_file;attr_gr_12;0;"file aliquam adipisci";"file officia consectetur";"file sint aut";"file amet maxime";"file hic et";1;1;jpg,pdf;;
attr_253;pim_catalog_metric;attr_gr_14;0;"metric qui dolor";"metric ipsum eveniet";"metric incidunt alias";"metric et doloremque";"metric et ut";0;0;;Length;METER
attr_254;pim_catalog_multiselect;attr_gr_9;1;"multiselect repellendus sequi";"multiselect debitis explicabo";"multiselect corrupti repellat";"multiselect itaque excepturi";"multiselect omnis ut";1;1;;;
attr_255;pim_catalog_multiselect;attr_gr_10;0;"multiselect sunt velit";"multiselect reprehenderit tempore";"multiselect voluptatem est";"multiselect autem fugiat";"multiselect veritatis quis";0;1;;;
attr_256;pim_catalog_simpleselect;attr_gr_3;0;"simpleselect eos enim";"simpleselect incidunt veniam";"simpleselect quod qui";"simpleselect voluptates debitis";"simpleselect ut perspiciatis";0;0;;;
attr_257;pim_catalog_metric;attr_gr_5;0;"metric quibusdam odio";"metric perspiciatis saepe";"metric sed quas";"metric eum ratione";"metric mollitia sed";1;1;;Length;METER
attr_258;pim_catalog_simpleselect;attr_gr_1;0;"simpleselect reiciendis non";"simpleselect temporibus assumenda";"simpleselect explicabo nesciunt";"simpleselect eveniet quis";"simpleselect sint aliquid";0;0;;;
